tv_series,tv_seriesLabel,start_year,end_year,subjectLabel
http://www.wikidata.org/entity/Q11359261,Uesugi Yōzan : 200 nen mae no Gyōsei Kaikaku,,,Уэсуги Харунори
http://www.wikidata.org/entity/Q12230068,Faris Bany Marawan,,,Арабо-византийские войны
http://www.wikidata.org/entity/Q12210385,Gone With No Return,1982,,полигамия
http://www.wikidata.org/entity/Q16517106,Ertzainak,1999,,Ertzaintza
http://www.wikidata.org/entity/Q12230068,Faris Bany Marawan,,,Маслама ибн Абдул-Малик
http://www.wikidata.org/entity/Q10336973,Ninho da Serpente,,,неблагополучная семья
http://www.wikidata.org/entity/Q12224788,Izz ad-Din al-Qassam,,,Изз ад-Дин аль-Кассам
http://www.wikidata.org/entity/Q11258622,Arigatō! Champy,,,собака-поводырь
http://www.wikidata.org/entity/Q7919967,Venice: The Series,2009,,ЛГБТ
http://www.wikidata.org/entity/Q7980768,Welcome to Wonderland,,,Wonder Girls
http://www.wikidata.org/entity/Q15825091,Land der Berge,,,гора
http://www.wikidata.org/entity/Q15825091,Land der Berge,,,альпинизм
http://www.wikidata.org/entity/Q12230627,Nagy Attallah Squad,,,ограбление банка
http://www.wikidata.org/entity/Q11278305,Matamo Yametaka Teishu-dono,,,Тадамаса Огури
http://www.wikidata.org/entity/Q13218686,Полиция Чикаго,2014,,Департамент полиции Чикаго
http://www.wikidata.org/entity/Q12230627,Nagy Attallah Squad,,,арабо-израильский конфликт
http://www.wikidata.org/entity/Q12216185,Q12216185,2009,,история
http://www.wikidata.org/entity/Q12216185,Q12216185,2009,,война
http://www.wikidata.org/entity/Q15805147,У войны не женское лицо,,,Великая Отечественная война
http://www.wikidata.org/entity/Q10717136,Q10717136,,,глобальное потепление
http://www.wikidata.org/entity/Q15995497,State of the Union,2009,,политическая система США
http://www.wikidata.org/entity/Q11251005,The Game Power,,,индустрия компьютерных игр
http://www.wikidata.org/entity/Q16070450,De bergen achter Sotsji,,,Кавказ
http://www.wikidata.org/entity/Q11248535,Sa Yug Shin,2007,,six martyred ministers
http://www.wikidata.org/entity/Q12000028,Q12000028,,,сыворотка правды
http://www.wikidata.org/entity/Q11126984,Mao Anying,2010,,Мао Аньин
http://www.wikidata.org/entity/Q11511973,Akarui Hou e Akarui Hou e,,,Мисудзу Канэко
http://www.wikidata.org/entity/Q12583378,Health Plus,,,здоровье
http://www.wikidata.org/entity/Q15805147,У войны не женское лицо,,,Вторая мировая война
http://www.wikidata.org/entity/Q11608861,"Misaki, Number 1!!",,,учащийся старших классов
http://www.wikidata.org/entity/Q15850067,Tamara Ecclestone: Billion $$ Girl,2011,,Тамара Экклстоун
http://www.wikidata.org/entity/Q11427817,Horibe Yasubei,,,Такэцунэ Хорибэ
http://www.wikidata.org/entity/Q10417491,Arga snickaren,2009,,ремонт жилища
http://www.wikidata.org/entity/Q17007203,House Rules,2013,,ремонт жилища
http://www.wikidata.org/entity/Q12688690,Juvana,,,Category:Malay-language Malaysian television drama series
http://www.wikidata.org/entity/Q20492503,Q20492503,,,history of the Basque language
http://www.wikidata.org/entity/Q26430211,Offside,,,футбол
http://www.wikidata.org/entity/Q21161070,Miss Behave,,,ЛГБТ
http://www.wikidata.org/entity/Q26961773,Doomsday Bunkers,,,сурвивализм
http://www.wikidata.org/entity/Q30129388,White Deer Plain,2017,,родство
http://www.wikidata.org/entity/Q19612353,Roman Havası,,,Цыгане в Турции
http://www.wikidata.org/entity/Q27020440,The Happos Family,,,комедия
http://www.wikidata.org/entity/Q30950649,Баскетбольная лихорадка,,,баскетбол
http://www.wikidata.org/entity/Q21715179,Билли и Билли,2015,,сводные родственники
http://www.wikidata.org/entity/Q18636390,Botched,2014,,пластическая хирургия
http://www.wikidata.org/entity/Q18409593,Тринадцать,,,мистика
http://www.wikidata.org/entity/Q29096754,Hunting Hitler,2015,,Конспирологические теории о смерти Адольфа Гитлера
http://www.wikidata.org/entity/Q21450492,Виктория,2016,,Виктория
http://www.wikidata.org/entity/Q18291841,Q18291841,,,Карл Линней
http://www.wikidata.org/entity/Q19766630,Anwälte der Toten,1999,,криминалистическая экспертиза
http://www.wikidata.org/entity/Q18152947,The Numbers Game,2013,,статистика
http://www.wikidata.org/entity/Q21715179,Билли и Билли,2015,,адельфогамия
http://www.wikidata.org/entity/Q29000961,Товарищ Ганс Баймлер,,,Ганс Баймлер
http://www.wikidata.org/entity/Q29391005,"No Gods, No Masters: A History of Anarchism",,,история анархизма
http://www.wikidata.org/entity/Q24514373,What Do Artists Do All Day?,,,искусство
http://www.wikidata.org/entity/Q30129388,White Deer Plain,2017,,Гражданская война в Китае
http://www.wikidata.org/entity/Q29108232,Below the Surface,2017,,терроризм
http://www.wikidata.org/entity/Q21159998,Beacon Hill,,,ЛГБТ
http://www.wikidata.org/entity/Q18712413,The Fifteen Billion Pound Railway,,,Crossrail
http://www.wikidata.org/entity/Q19611044,Duvardaki Kan,,,Assassination of Talat Pasha
http://www.wikidata.org/entity/Q24514373,What Do Artists Do All Day?,,,деятель искусств
http://www.wikidata.org/entity/Q19865538,Ночной администратор,2016,,военная промышленность
http://www.wikidata.org/entity/Q21161206,Anacostia,,,афроамериканцы
http://www.wikidata.org/entity/Q21161206,Anacostia,,,Вашингтон
http://www.wikidata.org/entity/Q30129388,White Deer Plain,2017,,Китайская деревня
http://www.wikidata.org/entity/Q30129388,White Deer Plain,2017,,Domestic relations
http://www.wikidata.org/entity/Q18152947,The Numbers Game,2013,,наука о данных
http://www.wikidata.org/entity/Q19854325,Academy Award on Hong Kong free-to-air television,,,Оскар
http://www.wikidata.org/entity/Q24452691,Der Fall Jakubowski – Rekonstruktion eines Justizirrtums,1964,,Josef Jakubowski
http://www.wikidata.org/entity/Q23731508,Land of Hope and Glory,2016,,Country Life
http://www.wikidata.org/entity/Q29108232,Below the Surface,2017,,захват заложников
http://www.wikidata.org/entity/Q27134548,СуперКопы,2016,,Национальная Полиция Украины
http://www.wikidata.org/entity/Q22686294,Q22686294,2006,,семья
http://www.wikidata.org/entity/Q20926354,Old Dogs & New Tricks,2012,,ЛГБТ
http://www.wikidata.org/entity/Q22025597,Tainted Dreams,,,ЛГБТ
http://www.wikidata.org/entity/Q20474552,Blood of the Sea,,,sponge diving
http://www.wikidata.org/entity/Q21161206,Anacostia,,,Анакостия
http://www.wikidata.org/entity/Q24330171,The Timeless Land,,,История Австралии (1788—1850)
http://www.wikidata.org/entity/Q22078939,Go Princess Go,,,ЛГБТ
http://www.wikidata.org/entity/Q21161206,Anacostia,,,ЛГБТ
http://www.wikidata.org/entity/Q24941032,Астронариум,2015,,астрономия
http://www.wikidata.org/entity/Q30129388,White Deer Plain,2017,,японо-китайская война
http://www.wikidata.org/entity/Q19611643,Man in the Jar,,,трансплантация мозга
http://www.wikidata.org/entity/Q22442932,To soi sou,2014,,семья
http://www.wikidata.org/entity/Q22075213,Stop Laughing...This Is Serious,,,Australian comedy
http://www.wikidata.org/entity/Q29578327,American Playboy: The Hugh Hefner Story,2017,,Playboy
http://www.wikidata.org/entity/Q20476989,Yersiz Yurtsuz,2007,,бездомность
http://www.wikidata.org/entity/Q25493578,Shadow of Truth,2016,,Убийство Таир Рады
http://www.wikidata.org/entity/Q29578327,American Playboy: The Hugh Hefner Story,2017,,Хью Хефнер
http://www.wikidata.org/entity/Q19611799,Q19611799,,,Война за независимость Турции
http://www.wikidata.org/entity/Q24941032,Астронариум,2015,,space research
http://www.wikidata.org/entity/Q22905745,Paranormal Lockdown,2016,,паранормальные явления
http://www.wikidata.org/entity/Q30611820,9-1-1,2018,,Пожарный департамент Лос-Анджелеса
http://www.wikidata.org/entity/Q20440016,Virtuosos,,,классическая музыка
http://www.wikidata.org/entity/Q30742654,Миссии,2017,,путешествие во времени
http://www.wikidata.org/entity/Q20856840,Beach Cops,2015,,Полиция штата Новый Южный Уэльс
http://www.wikidata.org/entity/Q30742654,Миссии,2017,,параллельные миры
http://www.wikidata.org/entity/Q28058864,Captive,2016,,захват заложников
http://www.wikidata.org/entity/Q21072612,The Village Headmaster,1964,,культурное наследие
http://www.wikidata.org/entity/Q23136778,Я вешу 300 кг,2012,,морбидное ожирение
http://www.wikidata.org/entity/Q18349024,24 Hours in Police Custody,2014,,полиция
http://www.wikidata.org/entity/Q20825635,Trolley on the river,,,путешествие
http://www.wikidata.org/entity/Q22124836,Anige☆Eleven!,2015,,компьютерная игра
http://www.wikidata.org/entity/Q23013591,"Доктор, доктор",2016,,кардиохирург
http://www.wikidata.org/entity/Q22124836,Anige☆Eleven!,2015,,аниме
http://www.wikidata.org/entity/Q18386440,Super story,,,культура
http://www.wikidata.org/entity/Q18386440,Super story,,,семья
http://www.wikidata.org/entity/Q30742654,Миссии,2017,,Исследование Марса
http://www.wikidata.org/entity/Q28864733,Come Sing with Me,,,музыка
http://www.wikidata.org/entity/Q22998408,Вавилон-Берлин,2017,,Веймарская республика
http://www.wikidata.org/entity/Q22079812,Capitol Hill,,,ЛГБТ
http://www.wikidata.org/entity/Q23039643,Au pairit,,,Au pair
http://www.wikidata.org/entity/Q25430093,Q25430093,,,скандинавская мифология
http://www.wikidata.org/entity/Q20580014,Higuchi Ichiyō Monogatari,,,Итиё Хигути
http://www.wikidata.org/entity/Q24875741,Japan Railway Journal,2015,,Железнодорожный транспорт в Японии
http://www.wikidata.org/entity/Q20643546,"Kāsan, Ore wa Daijōbu",,,опухоль головного мозга
http://www.wikidata.org/entity/Q21072612,The Village Headmaster,1964,,социоэкономика
http://www.wikidata.org/entity/Q25435082,Волшебные кеды моего друга Перси,1994,,дружба
http://www.wikidata.org/entity/Q25435082,Волшебные кеды моего друга Перси,1994,,желание
http://www.wikidata.org/entity/Q25435082,Волшебные кеды моего друга Перси,1994,,магия
http://www.wikidata.org/entity/Q17209178,Q17209178,,,волейбол
http://www.wikidata.org/entity/Q20473560,Kurt Kanunu,,,attempted assassination of Mustafa Kemal Atatürk
http://www.wikidata.org/entity/Q18386440,Super story,,,socioeconomic status
http://www.wikidata.org/entity/Q18712545,The Supervet,,,ветеринар
http://www.wikidata.org/entity/Q20899515,Naked and Afraid XL,2015,,сурвивализм
http://www.wikidata.org/entity/Q20164367,Chef's Table,2015,,пища
http://www.wikidata.org/entity/Q20164367,Chef's Table,2015,,кулинария
http://www.wikidata.org/entity/Q18953681,Tussen Kunst & Kitsch,,,антиквариат
http://www.wikidata.org/entity/Q29391005,"No Gods, No Masters: A History of Anarchism",,,анархизм
http://www.wikidata.org/entity/Q18349024,24 Hours in Police Custody,2014,,Bedfordshire Police
http://www.wikidata.org/entity/Q56299564,Killer Couples,,,серийный убийца
http://www.wikidata.org/entity/Q55611646,Filthy Rich and Homeless,,,бездомность
http://www.wikidata.org/entity/Q48728146,Romil & Jugal,2017,,ЛГБТ
http://www.wikidata.org/entity/Q61911206,The Lobby (documentary series),,,Israel lobby in the United Kingdom
http://www.wikidata.org/entity/Q56347620,Suits,2018,,юрист
http://www.wikidata.org/entity/Q64031867,Birds of North America,,,сохранение
http://www.wikidata.org/entity/Q48731773,Boygiri,,,ЛГБТ
http://www.wikidata.org/entity/Q55960534,The Henry Ford's Innovation Nation,,,изобретение
